Iteration,A,R,sdvig,polojenie
49422,5.5,10.0,60,-15.0
49423,5.5,10.0,60,-12.5
49424,5.5,10.0,60,-10.0
49425,5.5,10.0,60,-7.5
49426,5.5,10.0,60,-5.0
49427,5.5,10.0,60,-2.5
49428,5.5,10.0,60,0.0
49429,5.5,10.0,60,2.5
49430,5.5,10.0,60,5.0
49431,5.5,10.0,60,7.5
49432,5.5,10.0,60,10.0
49433,5.5,10.0,60,12.5
49434,5.5,10.0,60,15.0
49435,5.5,10.0,60,17.5
49436,5.5,10.0,60,20.0
49437,5.5,10.0,60,22.5
49438,5.5,10.0,60,25.0
49439,5.5,10.0,60,27.5
49440,5.5,10.0,60,30.0
49441,5.5,10.0,60,32.5
49442,5.5,10.0,60,35.0
49443,5.5,10.0,60,37.5
49444,5.5,10.0,60,40.0
49445,5.5,10.0,60,42.5
49446,5.5,10.0,60,45.0
49447,5.5,10.0,60,47.5
49448,5.5,10.0,60,50.0
49449,5.5,10.0,70,-50.0
49450,5.5,10.0,70,-47.5
49451,5.5,10.0,70,-45.0
49452,5.5,10.0,70,-42.5
49453,5.5,10.0,70,-40.0
49454,5.5,10.0,70,-37.5
49455,5.5,10.0,70,-35.0
49456,5.5,10.0,70,-32.5
49457,5.5,10.0,70,-30.0
49458,5.5,10.0,70,-27.5
49459,5.5,10.0,70,-25.0
49460,5.5,10.0,70,-22.5
49461,5.5,10.0,70,-20.0
49462,5.5,10.0,70,-17.5
49463,5.5,10.0,70,-15.0
49464,5.5,10.0,70,-12.5
49465,5.5,10.0,70,-10.0
49466,5.5,10.0,70,-7.5
49467,5.5,10.0,70,-5.0
49468,5.5,10.0,70,-2.5
49469,5.5,10.0,70,0.0
49470,5.5,10.0,70,2.5
49471,5.5,10.0,70,5.0
49472,5.5,10.0,70,7.5
49473,5.5,10.0,70,10.0
49474,5.5,10.0,70,12.5
49475,5.5,10.0,70,15.0
49476,5.5,10.0,70,17.5
49477,5.5,10.0,70,20.0
49478,5.5,10.0,70,22.5
49479,5.5,10.0,70,25.0
49480,5.5,10.0,70,27.5
49481,5.5,10.0,70,30.0
49482,5.5,10.0,70,32.5
49483,5.5,10.0,70,35.0
49484,5.5,10.0,70,37.5
49485,5.5,10.0,70,40.0
49486,5.5,10.0,70,42.5
49487,5.5,10.0,70,45.0
49488,5.5,10.0,70,47.5
49489,5.5,10.0,70,50.0
49490,5.5,10.0,80,-50.0
49491,5.5,10.0,80,-47.5
49492,5.5,10.0,80,-45.0
49493,5.5,10.0,80,-42.5
49494,5.5,10.0,80,-40.0
49495,5.5,10.0,80,-37.5
49496,5.5,10.0,80,-35.0
49497,5.5,10.0,80,-32.5
49498,5.5,10.0,80,-30.0
49499,5.5,10.0,80,-27.5
49500,5.5,10.0,80,-25.0
49501,5.5,10.0,80,-22.5
49502,5.5,10.0,80,-20.0
49503,5.5,10.0,80,-17.5
49504,5.5,10.0,80,-15.0
49505,5.5,10.0,80,-12.5
49506,5.5,10.0,80,-10.0
49507,5.5,10.0,80,-7.5
49508,5.5,10.0,80,-5.0
49509,5.5,10.0,80,-2.5
49510,5.5,10.0,80,0.0
49511,5.5,10.0,80,2.5
49512,5.5,10.0,80,5.0
49513,5.5,10.0,80,7.5
49514,5.5,10.0,80,10.0
49515,5.5,10.0,80,12.5
49516,5.5,10.0,80,15.0
49517,5.5,10.0,80,17.5
49518,5.5,10.0,80,20.0
49519,5.5,10.0,80,22.5
49520,5.5,10.0,80,25.0
49521,5.5,10.0,80,27.5
49522,5.5,10.0,80,30.0
49523,5.5,10.0,80,32.5
49524,5.5,10.0,80,35.0
49525,5.5,10.0,80,37.5
49526,5.5,10.0,80,40.0
49527,5.5,10.0,80,42.5
49528,5.5,10.0,80,45.0
49529,5.5,10.0,80,47.5
49530,5.5,10.0,80,50.0
49531,5.5,10.0,90,-50.0
49532,5.5,10.0,90,-47.5
49533,5.5,10.0,90,-45.0
49534,5.5,10.0,90,-42.5
49535,5.5,10.0,90,-40.0
49536,5.5,10.0,90,-37.5
49537,5.5,10.0,90,-35.0
49538,5.5,10.0,90,-32.5
49539,5.5,10.0,90,-30.0
49540,5.5,10.0,90,-27.5
49541,5.5,10.0,90,-25.0
49542,5.5,10.0,90,-22.5
49543,5.5,10.0,90,-20.0
49544,5.5,10.0,90,-17.5
49545,5.5,10.0,90,-15.0
49546,5.5,10.0,90,-12.5
49547,5.5,10.0,90,-10.0
49548,5.5,10.0,90,-7.5
49549,5.5,10.0,90,-5.0
49550,5.5,10.0,90,-2.5
49551,5.5,10.0,90,0.0
49552,5.5,10.0,90,2.5
49553,5.5,10.0,90,5.0
49554,5.5,10.0,90,7.5
49555,5.5,10.0,90,10.0
49556,5.5,10.0,90,12.5
49557,5.5,10.0,90,15.0
49558,5.5,10.0,90,17.5
49559,5.5,10.0,90,20.0
49560,5.5,10.0,90,22.5
49561,5.5,10.0,90,25.0
49562,5.5,10.0,90,27.5
49563,5.5,10.0,90,30.0
49564,5.5,10.0,90,32.5
49565,5.5,10.0,90,35.0
49566,5.5,10.0,90,37.5
49567,5.5,10.0,90,40.0
49568,5.5,10.0,90,42.5
49569,5.5,10.0,90,45.0
49570,5.5,10.0,90,47.5
49571,5.5,10.0,90,50.0
49572,5.5,10.0,100,-50.0
49573,5.5,10.0,100,-47.5
49574,5.5,10.0,100,-45.0
49575,5.5,10.0,100,-42.5
49576,5.5,10.0,100,-40.0
49577,5.5,10.0,100,-37.5
49578,5.5,10.0,100,-35.0
49579,5.5,10.0,100,-32.5
49580,5.5,10.0,100,-30.0
49581,5.5,10.0,100,-27.5
49582,5.5,10.0,100,-25.0
49583,5.5,10.0,100,-22.5
49584,5.5,10.0,100,-20.0
49585,5.5,10.0,100,-17.5
49586,5.5,10.0,100,-15.0
49587,5.5,10.0,100,-12.5
49588,5.5,10.0,100,-10.0
49589,5.5,10.0,100,-7.5
49590,5.5,10.0,100,-5.0
49591,5.5,10.0,100,-2.5
49592,5.5,10.0,100,0.0
49593,5.5,10.0,100,2.5
49594,5.5,10.0,100,5.0
49595,5.5,10.0,100,7.5
49596,5.5,10.0,100,10.0
49597,5.5,10.0,100,12.5
49598,5.5,10.0,100,15.0
49599,5.5,10.0,100,17.5
49600,5.5,10.0,100,20.0
49601,5.5,10.0,100,22.5
49602,5.5,10.0,100,25.0
49603,5.5,10.0,100,27.5
49604,5.5,10.0,100,30.0
49605,5.5,10.0,100,32.5
49606,5.5,10.0,100,35.0
49607,5.5,10.0,100,37.5
49608,5.5,10.0,100,40.0
49609,5.5,10.0,100,42.5
49610,5.5,10.0,100,45.0
49611,5.5,10.0,100,47.5
49612,5.5,10.0,100,50.0
49613,5.5,10.0,110,-50.0
49614,5.5,10.0,110,-47.5
49615,5.5,10.0,110,-45.0
49616,5.5,10.0,110,-42.5
49617,5.5,10.0,110,-40.0
49618,5.5,10.0,110,-37.5
49619,5.5,10.0,110,-35.0
49620,5.5,10.0,110,-32.5
49621,5.5,10.0,110,-30.0
49622,5.5,10.0,110,-27.5
49623,5.5,10.0,110,-25.0
49624,5.5,10.0,110,-22.5
49625,5.5,10.0,110,-20.0
49626,5.5,10.0,110,-17.5
49627,5.5,10.0,110,-15.0
49628,5.5,10.0,110,-12.5
49629,5.5,10.0,110,-10.0
49630,5.5,10.0,110,-7.5
49631,5.5,10.0,110,-5.0
49632,5.5,10.0,110,-2.5
49633,5.5,10.0,110,0.0
49634,5.5,10.0,110,2.5
49635,5.5,10.0,110,5.0
49636,5.5,10.0,110,7.5
49637,5.5,10.0,110,10.0
49638,5.5,10.0,110,12.5
49639,5.5,10.0,110,15.0
49640,5.5,10.0,110,17.5
49641,5.5,10.0,110,20.0
49642,5.5,10.0,110,22.5
49643,5.5,10.0,110,25.0
49644,5.5,10.0,110,27.5
49645,5.5,10.0,110,30.0
49646,5.5,10.0,110,32.5
49647,5.5,10.0,110,35.0
49648,5.5,10.0,110,37.5
49649,5.5,10.0,110,40.0
49650,5.5,10.0,110,42.5
49651,5.5,10.0,110,45.0
49652,5.5,10.0,110,47.5
49653,5.5,10.0,110,50.0
49654,5.5,10.0,120,-50.0
49655,5.5,10.0,120,-47.5
49656,5.5,10.0,120,-45.0
49657,5.5,10.0,120,-42.5
49658,5.5,10.0,120,-40.0
49659,5.5,10.0,120,-37.5
49660,5.5,10.0,120,-35.0
49661,5.5,10.0,120,-32.5
49662,5.5,10.0,120,-30.0
49663,5.5,10.0,120,-27.5
49664,5.5,10.0,120,-25.0
49665,5.5,10.0,120,-22.5
49666,5.5,10.0,120,-20.0
49667,5.5,10.0,120,-17.5
49668,5.5,10.0,120,-15.0
49669,5.5,10.0,120,-12.5
49670,5.5,10.0,120,-10.0
49671,5.5,10.0,120,-7.5
49672,5.5,10.0,120,-5.0
49673,5.5,10.0,120,-2.5
49674,5.5,10.0,120,0.0
49675,5.5,10.0,120,2.5
49676,5.5,10.0,120,5.0
49677,5.5,10.0,120,7.5
49678,5.5,10.0,120,10.0
49679,5.5,10.0,120,12.5
49680,5.5,10.0,120,15.0
49681,5.5,10.0,120,17.5
49682,5.5,10.0,120,20.0
49683,5.5,10.0,120,22.5
49684,5.5,10.0,120,25.0
49685,5.5,10.0,120,27.5
49686,5.5,10.0,120,30.0
49687,5.5,10.0,120,32.5
49688,5.5,10.0,120,35.0
49689,5.5,10.0,120,37.5
49690,5.5,10.0,120,40.0
49691,5.5,10.0,120,42.5
49692,5.5,10.0,120,45.0
49693,5.5,10.0,120,47.5
49694,5.5,10.0,120,50.0
49695,5.5,10.0,130,-50.0
49696,5.5,10.0,130,-47.5
49697,5.5,10.0,130,-45.0
49698,5.5,10.0,130,-42.5
49699,5.5,10.0,130,-40.0
49700,5.5,10.0,130,-37.5
49701,5.5,10.0,130,-35.0
49702,5.5,10.0,130,-32.5
49703,5.5,10.0,130,-30.0
49704,5.5,10.0,130,-27.5
49705,5.5,10.0,130,-25.0
49706,5.5,10.0,130,-22.5
49707,5.5,10.0,130,-20.0
49708,5.5,10.0,130,-17.5
49709,5.5,10.0,130,-15.0
49710,5.5,10.0,130,-12.5
49711,5.5,10.0,130,-10.0
49712,5.5,10.0,130,-7.5
49713,5.5,10.0,130,-5.0
49714,5.5,10.0,130,-2.5
49715,5.5,10.0,130,0.0
49716,5.5,10.0,130,2.5
49717,5.5,10.0,130,5.0
49718,5.5,10.0,130,7.5
49719,5.5,10.0,130,10.0
49720,5.5,10.0,130,12.5
49721,5.5,10.0,130,15.0
49722,5.5,10.0,130,17.5
49723,5.5,10.0,130,20.0
49724,5.5,10.0,130,22.5
49725,5.5,10.0,130,25.0
49726,5.5,10.0,130,27.5
49727,5.5,10.0,130,30.0
49728,5.5,10.0,130,32.5
49729,5.5,10.0,130,35.0
49730,5.5,10.0,130,37.5
49731,5.5,10.0,130,40.0
49732,5.5,10.0,130,42.5
49733,5.5,10.0,130,45.0
49734,5.5,10.0,130,47.5
49735,5.5,10.0,130,50.0
49736,5.5,10.5,20,-50.0
49737,5.5,10.5,20,-47.5
49738,5.5,10.5,20,-45.0
49739,5.5,10.5,20,-42.5
49740,5.5,10.5,20,-40.0
49741,5.5,10.5,20,-37.5
49742,5.5,10.5,20,-35.0
49743,5.5,10.5,20,-32.5
49744,5.5,10.5,20,-30.0
49745,5.5,10.5,20,-27.5
49746,5.5,10.5,20,-25.0
49747,5.5,10.5,20,-22.5
49748,5.5,10.5,20,-20.0
49749,5.5,10.5,20,-17.5
49750,5.5,10.5,20,-15.0
49751,5.5,10.5,20,-12.5
49752,5.5,10.5,20,-10.0
49753,5.5,10.5,20,-7.5
49754,5.5,10.5,20,-5.0
49755,5.5,10.5,20,-2.5
49756,5.5,10.5,20,0.0
49757,5.5,10.5,20,2.5
49758,5.5,10.5,20,5.0
49759,5.5,10.5,20,7.5
49760,5.5,10.5,20,10.0
49761,5.5,10.5,20,12.5
49762,5.5,10.5,20,15.0
49763,5.5,10.5,20,17.5
49764,5.5,10.5,20,20.0
49765,5.5,10.5,20,22.5
49766,5.5,10.5,20,25.0
49767,5.5,10.5,20,27.5
49768,5.5,10.5,20,30.0
49769,5.5,10.5,20,32.5
49770,5.5,10.5,20,35.0
49771,5.5,10.5,20,37.5
49772,5.5,10.5,20,40.0
49773,5.5,10.5,20,42.5
49774,5.5,10.5,20,45.0
49775,5.5,10.5,20,47.5
49776,5.5,10.5,20,50.0
49777,5.5,10.5,30,-50.0
49778,5.5,10.5,30,-47.5
49779,5.5,10.5,30,-45.0
49780,5.5,10.5,30,-42.5
49781,5.5,10.5,30,-40.0
49782,5.5,10.5,30,-37.5
49783,5.5,10.5,30,-35.0
49784,5.5,10.5,30,-32.5
49785,5.5,10.5,30,-30.0
49786,5.5,10.5,30,-27.5
49787,5.5,10.5,30,-25.0
49788,5.5,10.5,30,-22.5
49789,5.5,10.5,30,-20.0
49790,5.5,10.5,30,-17.5
49791,5.5,10.5,30,-15.0
49792,5.5,10.5,30,-12.5
49793,5.5,10.5,30,-10.0
49794,5.5,10.5,30,-7.5
49795,5.5,10.5,30,-5.0
49796,5.5,10.5,30,-2.5
49797,5.5,10.5,30,0.0
49798,5.5,10.5,30,2.5
49799,5.5,10.5,30,5.0
49800,5.5,10.5,30,7.5
49801,5.5,10.5,30,10.0
49802,5.5,10.5,30,12.5
49803,5.5,10.5,30,15.0
49804,5.5,10.5,30,17.5
49805,5.5,10.5,30,20.0
49806,5.5,10.5,30,22.5
49807,5.5,10.5,30,25.0
49808,5.5,10.5,30,27.5
49809,5.5,10.5,30,30.0
49810,5.5,10.5,30,32.5
49811,5.5,10.5,30,35.0
49812,5.5,10.5,30,37.5
49813,5.5,10.5,30,40.0
49814,5.5,10.5,30,42.5
49815,5.5,10.5,30,45.0
49816,5.5,10.5,30,47.5
49817,5.5,10.5,30,50.0
49818,5.5,10.5,40,-50.0
49819,5.5,10.5,40,-47.5
49820,5.5,10.5,40,-45.0
49821,5.5,10.5,40,-42.5
49822,5.5,10.5,40,-40.0
49823,5.5,10.5,40,-37.5
49824,5.5,10.5,40,-35.0
49825,5.5,10.5,40,-32.5
49826,5.5,10.5,40,-30.0
49827,5.5,10.5,40,-27.5
49828,5.5,10.5,40,-25.0
49829,5.5,10.5,40,-22.5
49830,5.5,10.5,40,-20.0
49831,5.5,10.5,40,-17.5
49832,5.5,10.5,40,-15.0
49833,5.5,10.5,40,-12.5
49834,5.5,10.5,40,-10.0
49835,5.5,10.5,40,-7.5
49836,5.5,10.5,40,-5.0
49837,5.5,10.5,40,-2.5
49838,5.5,10.5,40,0.0
49839,5.5,10.5,40,2.5
49840,5.5,10.5,40,5.0
49841,5.5,10.5,40,7.5
49842,5.5,10.5,40,10.0
49843,5.5,10.5,40,12.5
49844,5.5,10.5,40,15.0
49845,5.5,10.5,40,17.5
49846,5.5,10.5,40,20.0
49847,5.5,10.5,40,22.5
49848,5.5,10.5,40,25.0
49849,5.5,10.5,40,27.5
49850,5.5,10.5,40,30.0
49851,5.5,10.5,40,32.5
49852,5.5,10.5,40,35.0
49853,5.5,10.5,40,37.5
49854,5.5,10.5,40,40.0
49855,5.5,10.5,40,42.5
49856,5.5,10.5,40,45.0
49857,5.5,10.5,40,47.5
49858,5.5,10.5,40,50.0
49859,5.5,10.5,50,-50.0
49860,5.5,10.5,50,-47.5
49861,5.5,10.5,50,-45.0
49862,5.5,10.5,50,-42.5
49863,5.5,10.5,50,-40.0
49864,5.5,10.5,50,-37.5
49865,5.5,10.5,50,-35.0
49866,5.5,10.5,50,-32.5
49867,5.5,10.5,50,-30.0
49868,5.5,10.5,50,-27.5
49869,5.5,10.5,50,-25.0
49870,5.5,10.5,50,-22.5
49871,5.5,10.5,50,-20.0
49872,5.5,10.5,50,-17.5
49873,5.5,10.5,50,-15.0
49874,5.5,10.5,50,-12.5
49875,5.5,10.5,50,-10.0
49876,5.5,10.5,50,-7.5
49877,5.5,10.5,50,-5.0
49878,5.5,10.5,50,-2.5
49879,5.5,10.5,50,0.0
49880,5.5,10.5,50,2.5
49881,5.5,10.5,50,5.0
49882,5.5,10.5,50,7.5
49883,5.5,10.5,50,10.0
49884,5.5,10.5,50,12.5
49885,5.5,10.5,50,15.0
49886,5.5,10.5,50,17.5
49887,5.5,10.5,50,20.0
49888,5.5,10.5,50,22.5
49889,5.5,10.5,50,25.0
49890,5.5,10.5,50,27.5
49891,5.5,10.5,50,30.0
49892,5.5,10.5,50,32.5
49893,5.5,10.5,50,35.0
49894,5.5,10.5,50,37.5
49895,5.5,10.5,50,40.0
49896,5.5,10.5,50,42.5
49897,5.5,10.5,50,45.0
49898,5.5,10.5,50,47.5
49899,5.5,10.5,50,50.0
49900,5.5,10.5,60,-50.0
49901,5.5,10.5,60,-47.5
49902,5.5,10.5,60,-45.0
49903,5.5,10.5,60,-42.5
49904,5.5,10.5,60,-40.0
49905,5.5,10.5,60,-37.5
49906,5.5,10.5,60,-35.0
49907,5.5,10.5,60,-32.5
49908,5.5,10.5,60,-30.0
49909,5.5,10.5,60,-27.5
49910,5.5,10.5,60,-25.0
49911,5.5,10.5,60,-22.5
49912,5.5,10.5,60,-20.0
49913,5.5,10.5,60,-17.5
49914,5.5,10.5,60,-15.0
49915,5.5,10.5,60,-12.5
49916,5.5,10.5,60,-10.0
49917,5.5,10.5,60,-7.5
49918,5.5,10.5,60,-5.0
49919,5.5,10.5,60,-2.5
49920,5.5,10.5,60,0.0
49921,5.5,10.5,60,2.5
49922,5.5,10.5,60,5.0
49923,5.5,10.5,60,7.5
49924,5.5,10.5,60,10.0
49925,5.5,10.5,60,12.5
49926,5.5,10.5,60,15.0
49927,5.5,10.5,60,17.5
49928,5.5,10.5,60,20.0
49929,5.5,10.5,60,22.5
49930,5.5,10.5,60,25.0
49931,5.5,10.5,60,27.5
49932,5.5,10.5,60,30.0
49933,5.5,10.5,60,32.5
49934,5.5,10.5,60,35.0
49935,5.5,10.5,60,37.5
49936,5.5,10.5,60,40.0
49937,5.5,10.5,60,42.5
49938,5.5,10.5,60,45.0
49939,5.5,10.5,60,47.5
49940,5.5,10.5,60,50.0
49941,5.5,10.5,70,-50.0
49942,5.5,10.5,70,-47.5
49943,5.5,10.5,70,-45.0
49944,5.5,10.5,70,-42.5
49945,5.5,10.5,70,-40.0
49946,5.5,10.5,70,-37.5
49947,5.5,10.5,70,-35.0
49948,5.5,10.5,70,-32.5
49949,5.5,10.5,70,-30.0
49950,5.5,10.5,70,-27.5
49951,5.5,10.5,70,-25.0
49952,5.5,10.5,70,-22.5
49953,5.5,10.5,70,-20.0
49954,5.5,10.5,70,-17.5
49955,5.5,10.5,70,-15.0
49956,5.5,10.5,70,-12.5
49957,5.5,10.5,70,-10.0
49958,5.5,10.5,70,-7.5
49959,5.5,10.5,70,-5.0
49960,5.5,10.5,70,-2.5
49961,5.5,10.5,70,0.0
49962,5.5,10.5,70,2.5
49963,5.5,10.5,70,5.0
49964,5.5,10.5,70,7.5
49965,5.5,10.5,70,10.0
49966,5.5,10.5,70,12.5
49967,5.5,10.5,70,15.0
49968,5.5,10.5,70,17.5
49969,5.5,10.5,70,20.0
49970,5.5,10.5,70,22.5
49971,5.5,10.5,70,25.0
49972,5.5,10.5,70,27.5
49973,5.5,10.5,70,30.0
49974,5.5,10.5,70,32.5
49975,5.5,10.5,70,35.0
49976,5.5,10.5,70,37.5
49977,5.5,10.5,70,40.0
49978,5.5,10.5,70,42.5
49979,5.5,10.5,70,45.0
49980,5.5,10.5,70,47.5
49981,5.5,10.5,70,50.0
49982,5.5,10.5,80,-50.0
49983,5.5,10.5,80,-47.5
49984,5.5,10.5,80,-45.0
49985,5.5,10.5,80,-42.5
49986,5.5,10.5,80,-40.0
49987,5.5,10.5,80,-37.5
49988,5.5,10.5,80,-35.0
49989,5.5,10.5,80,-32.5
49990,5.5,10.5,80,-30.0
49991,5.5,10.5,80,-27.5
49992,5.5,10.5,80,-25.0
49993,5.5,10.5,80,-22.5
49994,5.5,10.5,80,-20.0
49995,5.5,10.5,80,-17.5
49996,5.5,10.5,80,-15.0
49997,5.5,10.5,80,-12.5
49998,5.5,10.5,80,-10.0
49999,5.5,10.5,80,-7.5
50000,5.5,10.5,80,-5.0
50001,5.5,10.5,80,-2.5
50002,5.5,10.5,80,0.0
50003,5.5,10.5,80,2.5
50004,5.5,10.5,80,5.0
50005,5.5,10.5,80,7.5
50006,5.5,10.5,80,10.0
50007,5.5,10.5,80,12.5
50008,5.5,10.5,80,15.0
50009,5.5,10.5,80,17.5
50010,5.5,10.5,80,20.0
50011,5.5,10.5,80,22.5
50012,5.5,10.5,80,25.0
50013,5.5,10.5,80,27.5
50014,5.5,10.5,80,30.0
50015,5.5,10.5,80,32.5
50016,5.5,10.5,80,35.0
50017,5.5,10.5,80,37.5
50018,5.5,10.5,80,40.0
50019,5.5,10.5,80,42.5
50020,5.5,10.5,80,45.0
50021,5.5,10.5,80,47.5
50022,5.5,10.5,80,50.0
50023,5.5,10.5,90,-50.0
50024,5.5,10.5,90,-47.5
50025,5.5,10.5,90,-45.0
50026,5.5,10.5,90,-42.5
50027,5.5,10.5,90,-40.0
50028,5.5,10.5,90,-37.5
50029,5.5,10.5,90,-35.0
50030,5.5,10.5,90,-32.5
50031,5.5,10.5,90,-30.0
50032,5.5,10.5,90,-27.5
50033,5.5,10.5,90,-25.0
50034,5.5,10.5,90,-22.5
50035,5.5,10.5,90,-20.0
50036,5.5,10.5,90,-17.5
50037,5.5,10.5,90,-15.0
50038,5.5,10.5,90,-12.5
50039,5.5,10.5,90,-10.0
50040,5.5,10.5,90,-7.5
50041,5.5,10.5,90,-5.0
50042,5.5,10.5,90,-2.5
50043,5.5,10.5,90,0.0
50044,5.5,10.5,90,2.5
50045,5.5,10.5,90,5.0
50046,5.5,10.5,90,7.5
50047,5.5,10.5,90,10.0
50048,5.5,10.5,90,12.5
50049,5.5,10.5,90,15.0
50050,5.5,10.5,90,17.5
50051,5.5,10.5,90,20.0
50052,5.5,10.5,90,22.5
50053,5.5,10.5,90,25.0
50054,5.5,10.5,90,27.5
50055,5.5,10.5,90,30.0
50056,5.5,10.5,90,32.5
50057,5.5,10.5,90,35.0
50058,5.5,10.5,90,37.5
50059,5.5,10.5,90,40.0
50060,5.5,10.5,90,42.5
50061,5.5,10.5,90,45.0
50062,5.5,10.5,90,47.5
50063,5.5,10.5,90,50.0
50064,5.5,10.5,100,-50.0
50065,5.5,10.5,100,-47.5
50066,5.5,10.5,100,-45.0
50067,5.5,10.5,100,-42.5
50068,5.5,10.5,100,-40.0
50069,5.5,10.5,100,-37.5
50070,5.5,10.5,100,-35.0
50071,5.5,10.5,100,-32.5
50072,5.5,10.5,100,-30.0
50073,5.5,10.5,100,-27.5
50074,5.5,10.5,100,-25.0
50075,5.5,10.5,100,-22.5
50076,5.5,10.5,100,-20.0
50077,5.5,10.5,100,-17.5
50078,5.5,10.5,100,-15.0
50079,5.5,10.5,100,-12.5
50080,5.5,10.5,100,-10.0
50081,5.5,10.5,100,-7.5
50082,5.5,10.5,100,-5.0
50083,5.5,10.5,100,-2.5
50084,5.5,10.5,100,0.0
50085,5.5,10.5,100,2.5
50086,5.5,10.5,100,5.0
50087,5.5,10.5,100,7.5
50088,5.5,10.5,100,10.0
50089,5.5,10.5,100,12.5
50090,5.5,10.5,100,15.0
50091,5.5,10.5,100,17.5
50092,5.5,10.5,100,20.0
50093,5.5,10.5,100,22.5
50094,5.5,10.5,100,25.0
50095,5.5,10.5,100,27.5
50096,5.5,10.5,100,30.0
50097,5.5,10.5,100,32.5
50098,5.5,10.5,100,35.0
50099,5.5,10.5,100,37.5
50100,5.5,10.5,100,40.0
50101,5.5,10.5,100,42.5
50102,5.5,10.5,100,45.0
50103,5.5,10.5,100,47.5
50104,5.5,10.5,100,50.0
50105,5.5,10.5,110,-50.0
50106,5.5,10.5,110,-47.5
50107,5.5,10.5,110,-45.0
50108,5.5,10.5,110,-42.5
50109,5.5,10.5,110,-40.0
50110,5.5,10.5,110,-37.5
50111,5.5,10.5,110,-35.0
50112,5.5,10.5,110,-32.5
50113,5.5,10.5,110,-30.0
50114,5.5,10.5,110,-27.5
50115,5.5,10.5,110,-25.0
50116,5.5,10.5,110,-22.5
50117,5.5,10.5,110,-20.0
50118,5.5,10.5,110,-17.5
50119,5.5,10.5,110,-15.0
50120,5.5,10.5,110,-12.5
50121,5.5,10.5,110,-10.0
50122,5.5,10.5,110,-7.5
50123,5.5,10.5,110,-5.0
50124,5.5,10.5,110,-2.5
50125,5.5,10.5,110,0.0
50126,5.5,10.5,110,2.5
50127,5.5,10.5,110,5.0
50128,5.5,10.5,110,7.5
50129,5.5,10.5,110,10.0
50130,5.5,10.5,110,12.5
50131,5.5,10.5,110,15.0
50132,5.5,10.5,110,17.5
50133,5.5,10.5,110,20.0
50134,5.5,10.5,110,22.5
50135,5.5,10.5,110,25.0
50136,5.5,10.5,110,27.5
50137,5.5,10.5,110,30.0
50138,5.5,10.5,110,32.5
50139,5.5,10.5,110,35.0
50140,5.5,10.5,110,37.5
50141,5.5,10.5,110,40.0
50142,5.5,10.5,110,42.5
50143,5.5,10.5,110,45.0
50144,5.5,10.5,110,47.5
50145,5.5,10.5,110,50.0
50146,5.5,10.5,120,-50.0
50147,5.5,10.5,120,-47.5
50148,5.5,10.5,120,-45.0
50149,5.5,10.5,120,-42.5
50150,5.5,10.5,120,-40.0
50151,5.5,10.5,120,-37.5
50152,5.5,10.5,120,-35.0
50153,5.5,10.5,120,-32.5
50154,5.5,10.5,120,-30.0
50155,5.5,10.5,120,-27.5
50156,5.5,10.5,120,-25.0
50157,5.5,10.5,120,-22.5
50158,5.5,10.5,120,-20.0
50159,5.5,10.5,120,-17.5
50160,5.5,10.5,120,-15.0
50161,5.5,10.5,120,-12.5
50162,5.5,10.5,120,-10.0
50163,5.5,10.5,120,-7.5
50164,5.5,10.5,120,-5.0
50165,5.5,10.5,120,-2.5
50166,5.5,10.5,120,0.0
50167,5.5,10.5,120,2.5
50168,5.5,10.5,120,5.0
50169,5.5,10.5,120,7.5
50170,5.5,10.5,120,10.0
50171,5.5,10.5,120,12.5
50172,5.5,10.5,120,15.0
50173,5.5,10.5,120,17.5
50174,5.5,10.5,120,20.0
50175,5.5,10.5,120,22.5
50176,5.5,10.5,120,25.0
50177,5.5,10.5,120,27.5
50178,5.5,10.5,120,30.0
50179,5.5,10.5,120,32.5
50180,5.5,10.5,120,35.0
50181,5.5,10.5,120,37.5
50182,5.5,10.5,120,40.0
50183,5.5,10.5,120,42.5
50184,5.5,10.5,120,45.0
50185,5.5,10.5,120,47.5
50186,5.5,10.5,120,50.0
50187,5.5,10.5,130,-50.0
50188,5.5,10.5,130,-47.5
50189,5.5,10.5,130,-45.0
50190,5.5,10.5,130,-42.5
50191,5.5,10.5,130,-40.0
50192,5.5,10.5,130,-37.5
50193,5.5,10.5,130,-35.0
50194,5.5,10.5,130,-32.5
50195,5.5,10.5,130,-30.0
50196,5.5,10.5,130,-27.5
50197,5.5,10.5,130,-25.0
50198,5.5,10.5,130,-22.5
50199,5.5,10.5,130,-20.0
50200,5.5,10.5,130,-17.5
50201,5.5,10.5,130,-15.0
50202,5.5,10.5,130,-12.5
50203,5.5,10.5,130,-10.0
50204,5.5,10.5,130,-7.5
50205,5.5,10.5,130,-5.0
50206,5.5,10.5,130,-2.5
50207,5.5,10.5,130,0.0
50208,5.5,10.5,130,2.5
50209,5.5,10.5,130,5.0
50210,5.5,10.5,130,7.5
50211,5.5,10.5,130,10.0
50212,5.5,10.5,130,12.5
50213,5.5,10.5,130,15.0
50214,5.5,10.5,130,17.5
50215,5.5,10.5,130,20.0
50216,5.5,10.5,130,22.5
50217,5.5,10.5,130,25.0
50218,5.5,10.5,130,27.5
50219,5.5,10.5,130,30.0
50220,5.5,10.5,130,32.5
